tagBOJ,tagSA,nameKo,nameEn,aliases
1,2_sat,2-sat,2-sat,"['투셋', 'twosat', '2sat']"
5,backtracking,백트래킹,backtracking,"['백트래킹', '퇴각검색', '퇴각 검색']"
6,combinatorics,조합론,combinatorics,"['combination', 'permutation', 'probability', '확률', '순열']"
7,graphs,그래프 이론,graph theory,"['그래프이론', '그래프']"
8,hashing,해싱,hashing,[]
11,graph_traversal,그래프 탐색,graph traversal,"['bfs', 'dfs']"
12,binary_search,이분 탐색,binary search,"['이분탐색', '이진탐색']"
14,bitmask,비트마스킹,bitmask,"['비트필드', '비트마스크']"
24,divide_and_conquer,분할 정복,divide and conquer,['dnc']
25,dp,다이나믹 프로그래밍,dynamic programming,"['동적계획법', '동적 계획법', '다이나믹프로그래밍']"
26,euclidean,유클리드 호제법,euclidean algorithm,['유클리드알고리즘']
31,floyd_warshall,플로이드–워셜,floyd–warshall,"['플로이드', '플로이드와셜', '플로이드와샬']"
32,gaussian_elimination,가우스 소거법,gaussian elimination,[]
33,greedy,그리디 알고리즘,greedy,['탐욕법']
40,kmp,KMP,knuth–morris–pratt,[]
49,mst,최소 스패닝 트리,minimum spanning tree,[]
50,mo,mo's,mo's,"['squarerootdecomposition', 'sqrtdecomposition', '평방분할법']"
52,offline_dynamic_connectivity,오프라인 동적 연결성 판정,offline dynamic connectivity,[]
54,pbs,병렬 이분 탐색,parallel binary search,[]
62,recursion,재귀,recursion,[]
65,segtree,세그먼트 트리,segment tree,"['구간트리', '세그트리', 'fenwick', '펜윅']"
66,lazyprop,느리게 갱신되는 세그먼트 트리,segment tree with lazy propagation,"['레이지', '레이지프로퍼게이션', '레이지프로파게이션', '구간트리', 'fenwick', '펜윅']"
69,splay_tree,스플레이 트리,splay tree,[]
71,stack,스택,stack,[]
76,scc,강한 연결 요소,strongly connected component,[]
77,suffix_array,접미사 배열과 LCP 배열,suffix array and lcp array,[]
79,trie,트라이,trie,[]
81,disjoint_set,분리 집합,disjoint set,"['union', 'find', '유니온', '파인드', 'dsu']"
83,z,z,z,[]
87,dp_bitfield,비트필드를 이용한 다이나믹 프로그래밍,dynamic programming using bitfield,"['동적계획법', '비트마스크', '비트dp']"
95,number_theory,정수론,number theory,[]
97,sorting,정렬,sorting,[]
100,geometry,기하학,geometry,[]
102,implementation,구현,implementation,[]
109,ad_hoc,애드 혹,ad-hoc,[]
115,randomization,무작위화,randomization,['랜덤']
120,trees,트리,tree,['trees']
121,arithmetic,사칙연산,arithmetic,"['덧셈', '뺄셈', '곱셈', '나눗셈', '더하기', '빼기', '곱하기', '나누기']"
123,offline_queries,오프라인 쿼리,offline queries,['offlinequery']
124,math,수학,mathematics,[]
125,bruteforcing,브루트포스 알고리즘,bruteforcing,"['완전탐색', '완전 탐색', '브루트포스', 'bruteforce', 'brute force', '완탐']"
126,bfs,너비 우선 탐색,breadth-first search,"['breadthfirst', 'breadth first']"
127,dfs,깊이 우선 탐색,depth-first search,"['depth first', 'depthfirst']"
128,constructive,해 구성하기,constructive,"['constructive', '컨스트럭티브', '구성적']"
131,geometry_3d,3차원 기하학,geometry; 3d,[]
136,hash_set,해시를 사용한 집합과 맵,set / map by hashing,"['집합', '맵', '셋', '딕셔너리', 'dictionary', 'map', 'set', '해싱', 'hashing', 'dict']"
137,case_work,많은 조건 분기,case work,"['케이스', '케이스워크', '케이스 워크']"
138,tsp,외판원 순회 문제,travelling salesman problem,['외판원순회']
139,prefix_sum,누적 합,prefix sum,"['구간합', '부분합', 'rangesum']"
141,simulation,시뮬레이션,simulation,[]
142,heuristics,휴리스틱,heuristics,[]
144,linear_algebra,선형대수학,linear algebra,['선형대수']
158,string,문자열,string,['스트링']
159,rope,로프,rope,[]
161,coordinate_compression,값 / 좌표 압축,value / coordinate compression,['zip']
175,data_structures,자료 구조,data structures,"['자료구조', '자구']"
184,simulated_annealing,담금질 기법,simulated annealing,[]
215,shortest_path,최단 경로,shortest path,[]
