tagBOJ,tagSA,nameKo,nameEn,aliases
4,articulation,단절점과 단절선,articulation points and bridges,"['단절점', '단절선', '브리지', '브릿지', 'bridge']"
5,backtracking,백트래킹,backtracking,"['백트래킹', '퇴각검색', '퇴각 검색']"
6,combinatorics,조합론,combinatorics,"['combination', 'permutation', 'probability', '확률', '순열']"
7,graphs,그래프 이론,graph theory,"['그래프이론', '그래프']"
8,hashing,해싱,hashing,[]
9,primality_test,소수 판정,primality test,"['소수', '소수판별', '소수판정', 'prime']"
11,graph_traversal,그래프 탐색,graph traversal,"['bfs', 'dfs']"
12,binary_search,이분 탐색,binary search,"['이분탐색', '이진탐색']"
13,bipartite_matching,이분 매칭,bipartite matching,[]
14,bitmask,비트마스킹,bitmask,"['비트필드', '비트마스크']"
15,general_matching,일반적인 매칭,general matching,"['블라썸', '블러썸', '블라섬', '블러섬', 'blossom', '부합']"
18,centroid_decomposition,센트로이드 분할,centroid decomposition,['센트로이드']
19,crt,중국인의 나머지 정리,chinese remainder theorem,[]
22,dijkstra,데이크스트라,dijkstra's,"['다익', '다익스트라', '데이크스트라']"
24,divide_and_conquer,분할 정복,divide and conquer,['dnc']
25,dp,다이나믹 프로그래밍,dynamic programming,"['동적계획법', '동적 계획법', '다이나믹프로그래밍']"
32,gaussian_elimination,가우스 소거법,gaussian elimination,[]
33,greedy,그리디 알고리즘,greedy,['탐욕법']
34,hall,홀의 결혼 정리,hall's theorem,[]
35,hld,Heavy-light 분할,heavy-light decomposition,[]
38,inclusion_and_exclusion,포함 배제의 원리,inclusion and exclusion,[]
39,exponentiation_by_squaring,분할 정복을 이용한 거듭제곱,exponentiation by squaring,"['거듭제곱', '제곱', 'power', 'square']"
41,lca,최소 공통 조상,lowest common ancestor,[]
45,flow,최대 유량,maximum flow,"['dinic', 'dinitz', 'ford', 'fulkerson', 'fordfulkerson', '디닉', '디니츠', '포드풀커슨', '플로우']"
46,mitm,중간에서 만나기,meet in the middle,[]
47,miller_rabin,밀러–라빈 소수 판별법,miller–rabin,[]
49,mst,최소 스패닝 트리,minimum spanning tree,[]
58,pollard_rho,폴라드 로,pollard rho,[]
59,priority_queue,우선순위 큐,priority queue,"['heap', '힙']"
64,rotating_calipers,회전하는 캘리퍼스,rotating calipers,[]
65,segtree,세그먼트 트리,segment tree,"['구간트리', '세그트리', 'fenwick', '펜윅']"
66,lazyprop,느리게 갱신되는 세그먼트 트리,segment tree with lazy propagation,"['레이지', '레이지프로퍼게이션', '레이지프로파게이션', '구간트리', 'fenwick', '펜윅']"
71,stack,스택,stack,[]
77,suffix_array,접미사 배열과 LCP 배열,suffix array and lcp array,[]
79,trie,트라이,trie,[]
80,two_pointer,두 포인터,two-pointer,"['투포인터', '인치웜', 'inchworm', 'twopointer']"
81,disjoint_set,분리 집합,disjoint set,"['union', 'find', '유니온', '파인드', 'dsu']"
84,sparse_table,희소 배열,sparse table,"['스파스어레이', 'sparse table']"
87,dp_bitfield,비트필드를 이용한 다이나믹 프로그래밍,dynamic programming using bitfield,"['동적계획법', '비트마스크', '비트dp']"
89,cht,볼록 껍질을 이용한 최적화,convex hull trick,"['컨벡스헐트릭', '컨벡스헐최적화']"
91,divide_and_conquer_optimization,분할 정복을 사용한 최적화,divide and conquer optimization,"['분할 정복 최적화', 'dnc opt']"
92,dp_tree,트리에서의 다이나믹 프로그래밍,dynamic programming on trees,['트리dp']
95,number_theory,정수론,number theory,[]
96,parsing,파싱,parsing,[]
97,sorting,정렬,sorting,[]
100,geometry,기하학,geometry,[]
102,implementation,구현,implementation,[]
106,sweeping,스위핑,sweeping,['라인 스위핑']
109,ad_hoc,애드 혹,ad-hoc,[]
110,berlekamp_massey,벌리캠프–매시,berlekamp–massey,"['벌레캠프', '벌래캠프']"
115,randomization,무작위화,randomization,['랜덤']
119,euler_characteristic,오일러 지표 (χ=V-E+F),euler characteristic (χ=v-e+f),[]
120,trees,트리,tree,['trees']
121,arithmetic,사칙연산,arithmetic,"['덧셈', '뺄셈', '곱셈', '나눗셈', '더하기', '빼기', '곱하기', '나누기']"
123,offline_queries,오프라인 쿼리,offline queries,['offlinequery']
124,math,수학,mathematics,[]
125,bruteforcing,브루트포스 알고리즘,bruteforcing,"['완전탐색', '완전 탐색', '브루트포스', 'bruteforce', 'brute force', '완탐']"
126,bfs,너비 우선 탐색,breadth-first search,"['breadthfirst', 'breadth first']"
127,dfs,깊이 우선 탐색,depth-first search,"['depth first', 'depthfirst']"
128,constructive,해 구성하기,constructive,"['constructive', '컨스트럭티브', '구성적']"
130,sqrt_decomposition,제곱근 분할법,square root decomposition,"['루트분할법', '평방분할법', '모', 'mo', 'sqrt']"
134,alien,Aliens 트릭,aliens trick,"[""alien's trick""]"
136,hash_set,해시를 사용한 집합과 맵,set / map by hashing,"['집합', '맵', '셋', '딕셔너리', 'dictionary', 'map', 'set', '해싱', 'hashing', 'dict']"
137,case_work,많은 조건 분기,case work,"['케이스', '케이스워크', '케이스 워크']"
139,prefix_sum,누적 합,prefix sum,"['구간합', '부분합', 'rangesum']"
141,simulation,시뮬레이션,simulation,[]
143,cactus,선인장,cactus,[]
144,linear_algebra,선형대수학,linear algebra,['선형대수']
148,knapsack,배낭 문제,knapsack,['냅색']
150,euler_tour_technique,오일러 경로 테크닉,euler tour technique,[]
152,bitset,비트 집합,bit set,"['bitset', '비트셋']"
153,biconnected_component,이중 연결 요소,biconnected component,['bcc']
158,string,문자열,string,['스트링']
161,coordinate_compression,값 / 좌표 압축,value / coordinate compression,['zip']
163,hirschberg,히르쉬버그,hirschberg's,['hirschburg']
168,planar_graph,평면 그래프,planar graph,[]
169,smaller_to_larger,작은 집합에서 큰 집합으로 합치는 테크닉,smaller to larger technique,"['merge heuristics', 'sack', 'small to large', '작은거', '큰거']"
170,parametric_search,매개 변수 탐색,parametric search,['파라메트릭']
172,precomputation,런타임 전의 전처리,precomputation,"['lookup table', 'db', 'database']"
175,data_structures,자료 구조,data structures,"['자료구조', '자구']"
178,statistics,통계학,statistics,"['average', '평균', 'variance', '분산', '표준편차', '표준 편차']"
188,centroid,센트로이드,centroid,[]
200,degree_sequence,차수열,degree sequence,[]
212,lte,지수승강 보조정리,lifting the exponent lemma,[]
215,shortest_path,최단 경로,shortest path,[]
